"PLOT_ID","SAMPLE_ID","LON","LAT","FLAGGED","ANALYSES","USER_ID","IMAGERY_TITLE","PL_PLOTID","PL_PACKETID","PL_ORIGID","PL_COUNTRY","PL_STRATUM","LAND_COVER","UNDERSTORY_PRESENT","UNDERSTORY_COVER","LAND_USE","LAND_USE_YEAR_2000"
6987119,133997585,107.465817431768,14.039126738794,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987119,133997586,107.465817431768,14.0392574611873,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987119,133997587,107.465952179061,14.0389960163261,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987119,133997588,107.465952179061,14.039126738794,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987119,133997589,107.465952179061,14.0392574611873,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987119,133997590,107.465952179061,14.039388183506,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987119,133997591,107.466086926354,14.0388652937837,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987119,133997592,107.466086926354,14.0389960163261,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987119,133997593,107.466086926354,14.039126738794,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987119,133997594,107.466086926354,14.0392574611873,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987119,133997595,107.466086926354,14.039388183506,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987119,133997596,107.466086926354,14.0395189057502,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987119,133997597,107.466221673646,14.0388652937837,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Crop","No",NA,"Plantation","Natural_Forest"
6987119,133997598,107.466221673646,14.0389960163261,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987119,133997599,107.466221673646,14.039126738794,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987119,133997600,107.466221673646,14.0392574611873,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987119,133997601,107.466221673646,14.039388183506,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987119,133997602,107.466221673646,14.0395189057502,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987119,133997603,107.466356420939,14.0389960163261,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Crop","No",NA,"Plantation","Natural_Forest"
6987119,133997604,107.466356420939,14.039126738794,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987119,133997605,107.466356420939,14.0392574611873,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987119,133997606,107.466356420939,14.039388183506,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987119,133997607,107.466491168232,14.039126738794,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Crop","No",NA,"Plantation","Natural_Forest"
6987119,133997608,107.466491168232,14.0392574611873,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040102,70402,30,"Vietnam",1,"Other_Tree","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997753,105.503179231768,21.6989975205285,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997754,105.503179231768,21.6991227194443,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997755,105.503313979061,21.6988723215039,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997756,105.503313979061,21.6989975205285,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997757,105.503313979061,21.6991227194443,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997758,105.503313979061,21.6992479182512,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997759,105.503448726354,21.6987471223704,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997760,105.503448726354,21.6988723215039,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997761,105.503448726354,21.6989975205285,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997762,105.503448726354,21.6991227194443,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997763,105.503448726354,21.6992479182512,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997764,105.503448726354,21.6993731169492,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997765,105.503583473646,21.6987471223704,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997766,105.503583473646,21.6988723215039,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997767,105.503583473646,21.6989975205285,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997768,105.503583473646,21.6991227194443,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997769,105.503583473646,21.6992479182512,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997770,105.503583473646,21.6993731169492,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997771,105.503718220939,21.6988723215039,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997772,105.503718220939,21.6989975205285,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997773,105.503718220939,21.6991227194443,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997774,105.503718220939,21.6992479182512,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997775,105.503852968232,21.6989975205285,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987126,133997776,105.503852968232,21.6991227194443,FALSE,1,"ryanjthomas@fs.fed.us",NA,7040079,70401,30,"Vietnam",2,"Pulpwood","No",NA,"Natural_Forest","Natural_Forest"
6987130,133997849,107.249065931768,16.207160163873,FALSE,1,"ryanjthomas@fs.fed.us","DigitalGlobeRecentImagery",7040067,70401,16,"Vietnam",1,"Pulpwood","No",NA,"Plantation","Other_LAND_USE_YEAR_2000"
6987130,133997850,107.249065931768,16.2072895561058,FALSE,1,"ryanjthomas@fs.fed.us","DigitalGlobeRecentImagery",7040067,70401,16,"Vietnam",1,"Pulpwood","No",NA,"Plantation","Other_LAND_USE_YEAR_2000"
6987130,133997851,107.249200679061,16.2070307715552,FALSE,1,"ryanjthomas@fs.fed.us","DigitalGlobeRecentImagery",7040067,70401,16,"Vietnam",1,"Pulpwood","No",NA,"Plantation","Other_LAND_USE_YEAR_2000"
6987130,133997852,107.249200679061,16.207160163873,FALSE,1,"ryanjthomas@fs.fed.us","DigitalGlobeRecentImagery",7040067,70401,16,"Vietnam",1,"Pulpwood","No",NA,"Plantation","Other_LAND_USE_YEAR_2000"
6987130,133997853,107.249200679061,16.2072895561058,FALSE,1,"ryanjthomas@fs.fed.us","DigitalGlobeRecentImagery",7040067,70401,16,"Vietnam",1,"Pulpwood","No",NA,"Plantation","Other_LAND_USE_YEAR_2000"
6987130,133997854,107.249200679061,16.2074189482537,FALSE,1,"ryanjthomas@fs.fed.us","DigitalGlobeRecentImagery",7040067,70401,16,"Vietnam",1,"Pulpwood","No",NA,"Plantation","Other_LAND_USE_YEAR_2000"
6987130,133997855,107.249335426354,16.2069013791525,FALSE,1,"ryanjthomas@fs.fed.us","DigitalGlobeRecentImagery",7040067,70401,16,"Vietnam",1,"Pulpwood","No",NA,"Plantation","Other_LAND_USE_YEAR_2000"
6987130,133997856,107.249335426354,16.2070307715552,FALSE,1,"ryanjthomas@fs.fed.us","DigitalGlobeRecentImagery",7040067,70401,16,"Vietnam",1,"Pulpwood","No",NA,"Plantation","Other_LAND_USE_YEAR_2000"
6987130,133997857,107.249335426354,16.207160163873,FALSE,1,"ryanjthomas@fs.fed.us","DigitalGlobeRecentImagery",7040067,70401,16,"Vietnam",1,"Pulpwood","No",NA,"Plantation","Other_LAND_USE_YEAR_2000"
6987130,133997858,107.249335426354,16.2072895561058,FALSE,1,"ryanjthomas@fs.fed.us","DigitalGlobeRecentImagery",7040067,70401,16,"Vietnam",1,"Pulpwood","No",NA,"Plantation","Other_LAND_USE_YEAR_2000"
6987130,133997859,107.249335426354,16.2074189482537,FALSE,1,"ryanjthomas@fs.fed.us","DigitalGlobeRecentImagery",7040067,70401,16,"Vietnam",1,"Pulpwood","No",NA,"Plantation","Other_LAND_USE_YEAR_2000"
6987130,133997860,107.249335426354,16.2075483403166,FALSE,1,"ryanjthomas@fs.fed.us","DigitalGlobeRecentImagery",7040067,70401,16,"Vietnam",1,"Pulpwood","No",NA,"Plantation","Other_LAND_USE_YEAR_2000"
6987130,133997861,107.249470173646,16.2069013791525,FALSE,1,"ryanjthomas@fs.fed.us","DigitalGlobeRecentImagery",7040067,70401,16,"Vietnam",1,"Pulpwood","No",NA,"Plantation","Other_LAND_USE_YEAR_2000"
6987130,133997862,107.249470173646,16.2070307715552,FALSE,1,"ryanjthomas@fs.fed.us","DigitalGlobeRecentImagery",7040067,70401,16,"Vietnam",1,"Pulpwood","No",NA,"Plantation","Other_LAND_USE_YEAR_2000"
6987130,133997863,107.249470173646,16.207160163873,FALSE,1,"ryanjthomas@fs.fed.us","DigitalGlobeRecentImagery",7040067,70401,16,"Vietnam",1,"Pulpwood","No",NA,"Plantation","Other_LAND_USE_YEAR_2000"
6987130,133997864,107.249470173646,16.2072895561058,FALSE,1,"ryanjthomas@fs.fed.us","DigitalGlobeRecentImagery",7040067,70401,16,"Vietnam",1,"Pulpwood","No",NA,"Plantation","Other_LAND_USE_YEAR_2000"
6987130,133997865,107.249470173646,16.2074189482537,FALSE,1,"ryanjthomas@fs.fed.us","DigitalGlobeRecentImagery",7040067,70401,16,"Vietnam",1,"Pulpwood","No",NA,"Plantation","Other_LAND_USE_YEAR_2000"
