"PLOT_ID","SAMPLE_ID","LON","LAT","FLAGGED","ANALYSES","USER_ID","ANALYSIS_DURATION","IMAGERY_TITLE","PL_PLOTID","PL_PACKETID","PL_ORIGID","PL_COUNTRY","PL_STRATUM","LAND_COVER","UNDERSTORY_PRESENT","UNDERSTORY_COVER","LAND_USE","LAND_USE_YEAR_2000"
7164997,143984622,126.0340356,6.963282642,FALSE,1,"jverjohnson@gmail.com",899.8,"DigitalGlobeRecentImagery",6080252,60803,368235,"Philippines",2,"Rice","No",NA,"Agrisiviculture","Other_LAND_USE_YEAR_2000"
7164997,143984623,126.0340356,6.963416396,FALSE,1,"jverjohnson@gmail.com",899.8,"DigitalGlobeRecentImagery",6080252,60803,368235,"Philippines",2,"Rice","No",NA,"Agrisiviculture","Other_LAND_USE_YEAR_2000"
7164997,143984624,126.0341704,6.963148889,FALSE,1,"jverjohnson@gmail.com",899.8,"DigitalGlobeRecentImagery",6080252,60803,368235,"Philippines",2,"Rice","No",NA,"Agrisiviculture","Other_LAND_USE_YEAR_2000"
7164997,143984625,126.0341704,6.963282642,FALSE,1,"jverjohnson@gmail.com",899.8,"DigitalGlobeRecentImagery",6080252,60803,368235,"Philippines",2,"Rice","No",NA,"Agrisiviculture","Other_LAND_USE_YEAR_2000"
7164997,143984626,126.0341704,6.963416396,FALSE,1,"jverjohnson@gmail.com",899.8,"DigitalGlobeRecentImagery",6080252,60803,368235,"Philippines",2,"Rice","No",NA,"Agrisiviculture","Other_LAND_USE_YEAR_2000"
7164997,143984628,126.0343051,6.963015135,FALSE,1,"jverjohnson@gmail.com",899.8,"DigitalGlobeRecentImagery",6080252,60803,368235,"Philippines",2,"Rice","No",NA,"Agrisiviculture","Other_LAND_USE_YEAR_2000"
7164997,143984629,126.0343051,6.963148889,FALSE,1,"jverjohnson@gmail.com",899.8,"DigitalGlobeRecentImagery",6080252,60803,368235,"Philippines",2,"Rice","No",NA,"Agrisiviculture","Other_LAND_USE_YEAR_2000"
7164997,143984630,126.0343051,6.963282642,FALSE,1,"jverjohnson@gmail.com",899.8,"DigitalGlobeRecentImagery",6080252,60803,368235,"Philippines",2,"Rice","No",NA,"Agrisiviculture","Other_LAND_USE_YEAR_2000"
7164997,143984631,126.0343051,6.963416396,FALSE,1,"jverjohnson@gmail.com",899.8,"DigitalGlobeRecentImagery",6080252,60803,368235,"Philippines",2,"Rice","No",NA,"Agrisiviculture","Other_LAND_USE_YEAR_2000"
7164997,143984634,126.0344399,6.963015135,FALSE,1,"jverjohnson@gmail.com",899.8,"DigitalGlobeRecentImagery",6080252,60803,368235,"Philippines",2,"Rice","No",NA,"Agrisiviculture","Other_LAND_USE_YEAR_2000"
7164997,143984635,126.0344399,6.963148889,FALSE,1,"jverjohnson@gmail.com",899.8,"DigitalGlobeRecentImagery",6080252,60803,368235,"Philippines",2,"Rice","No",NA,"Agrisiviculture","Other_LAND_USE_YEAR_2000"
7164997,143984636,126.0344399,6.963282642,FALSE,1,"jverjohnson@gmail.com",899.8,"DigitalGlobeRecentImagery",6080252,60803,368235,"Philippines",2,"Rice","No",NA,"Agrisiviculture","Other_LAND_USE_YEAR_2000"
7164997,143984637,126.0344399,6.963416396,FALSE,1,"jverjohnson@gmail.com",899.8,"DigitalGlobeRecentImagery",6080252,60803,368235,"Philippines",2,"Rice","No",NA,"Agrisiviculture","Other_LAND_USE_YEAR_2000"
