"PLOT_ID","SAMPLE_ID","LON","LAT","FLAGGED","ANALYSES","USER_ID","ANALYSIS_DURATION","IMAGERY_TITLE","PL_PLOTID","PL_PACKETID","PL_ORIGID","PL_COUNTRY","PL_STRATUM","LAND_COVER","UNDERSTORY_PRESENT","UNDERSTORY_COVER","LAND_USE","LAND_USE_YEAR_2000"
7165052,143985942,121.221029631768,16.5553693893511,FALSE,1,"ryanjthomas@fs.fed.us",349,"DigitalGlobeRecentImagery",6080304,60804,41728,"Philippines",2,"Pulpwood","No",NA,"Natural_Forest","Forest_Commodity"
7165052,143985943,121.221029631768,16.5554985506273,FALSE,1,"ryanjthomas@fs.fed.us",349,"DigitalGlobeRecentImagery",6080304,60804,41728,"Philippines",2,"Pulpwood","No",NA,"Natural_Forest","Forest_Commodity"
7165052,143985944,121.221164379061,16.5552402279883,FALSE,1,"ryanjthomas@fs.fed.us",349,"DigitalGlobeRecentImagery",6080304,60804,41728,"Philippines",2,"Pulpwood","No",NA,"Natural_Forest","Forest_Commodity"
7165052,143985945,121.221164379061,16.5553693893511,FALSE,1,"ryanjthomas@fs.fed.us",349,"DigitalGlobeRecentImagery",6080304,60804,41728,"Philippines",2,"Pulpwood","No",NA,"Natural_Forest","Forest_Commodity"
7165052,143985946,121.221164379061,16.5554985506273,FALSE,1,"ryanjthomas@fs.fed.us",349,"DigitalGlobeRecentImagery",6080304,60804,41728,"Philippines",2,"Pulpwood","No",NA,"Natural_Forest","Forest_Commodity"
7165052,143985947,121.221164379061,16.5556277118169,FALSE,1,"ryanjthomas@fs.fed.us",349,"DigitalGlobeRecentImagery",6080304,60804,41728,"Philippines",2,"Pulpwood","No",NA,"Natural_Forest","Forest_Commodity"
7165052,143985948,121.221299126354,16.555111066539,FALSE,1,"ryanjthomas@fs.fed.us",349,"DigitalGlobeRecentImagery",6080304,60804,41728,"Philippines",2,"Pulpwood","No",NA,"Natural_Forest","Forest_Commodity"
7165052,143985949,121.221299126354,16.5552402279883,FALSE,1,"ryanjthomas@fs.fed.us",349,"DigitalGlobeRecentImagery",6080304,60804,41728,"Philippines",2,"Pulpwood","No",NA,"Natural_Forest","Forest_Commodity"
7165052,143985950,121.221299126354,16.5553693893511,FALSE,1,"ryanjthomas@fs.fed.us",349,"DigitalGlobeRecentImagery",6080304,60804,41728,"Philippines",2,"Pulpwood","No",NA,"Natural_Forest","Forest_Commodity"
7165052,143985951,121.221299126354,16.5554985506273,FALSE,1,"ryanjthomas@fs.fed.us",349,"DigitalGlobeRecentImagery",6080304,60804,41728,"Philippines",2,"Pulpwood","No",NA,"Natural_Forest","Forest_Commodity"
7165052,143985952,121.221299126354,16.5556277118169,FALSE,1,"ryanjthomas@fs.fed.us",349,"DigitalGlobeRecentImagery",6080304,60804,41728,"Philippines",2,"Pulpwood","No",NA,"Natural_Forest","Forest_Commodity"
7165052,143985953,121.221299126354,16.55575687292,FALSE,1,"ryanjthomas@fs.fed.us",349,"DigitalGlobeRecentImagery",6080304,60804,41728,"Philippines",2,"Pulpwood","No",NA,"Natural_Forest","Forest_Commodity"
