PLOT_ID,SAMPLE_ID,LON,LAT,FLAGGED,ANALYSES,USER_ID,COLLECTION_TIME,ANALYSIS_DURATION,IMAGERY_TITLE,PL_PLOTID,PL_PACKETID,PL_ORIGID,PL_COUNTRY,PL_STRATUM,LAND COVER,UNDERSTORY PRESENT?,UNDERSTORY COVER,LAND USE,LAND USE YEAR 2000
6686453,116895024,108.3717349,15.39031387,FALSE,1,jverjohnson@gmail.com,04:19:00,213,DigitalGlobeRecentImagery,7040363,70404,135,Vietnam,1,Other Tree,No,NA,Natural Forest,Natural Forest
6686453,116895025,108.3717349,15.39044379,FALSE,1,jverjohnson@gmail.com,04:19:00,213,DigitalGlobeRecentImagery,7040363,70404,135,Vietnam,1,Other Tree,No,NA,Natural Forest,Natural Forest
6686453,116895026,108.3718697,15.39018396,FALSE,1,jverjohnson@gmail.com,04:19:00,213,DigitalGlobeRecentImagery,7040363,70404,135,Vietnam,1,Other Tree,No,NA,Natural Forest,Natural Forest
6686453,116895027,108.3718697,15.39031387,FALSE,1,jverjohnson@gmail.com,04:19:00,213,DigitalGlobeRecentImagery,7040363,70404,135,Vietnam,1,Other Tree,No,NA,Natural Forest,Natural Forest
6686453,116895028,108.3718697,15.39044379,FALSE,1,jverjohnson@gmail.com,04:19:00,213,DigitalGlobeRecentImagery,7040363,70404,135,Vietnam,1,Other Tree,No,NA,Natural Forest,Natural Forest
6686453,116895029,108.3718697,15.3905737,FALSE,1,jverjohnson@gmail.com,04:19:00,213,DigitalGlobeRecentImagery,7040363,70404,135,Vietnam,1,Other Tree,No,NA,Natural Forest,Natural Forest
6686453,116895030,108.3720044,15.39005404,FALSE,1,jverjohnson@gmail.com,04:19:00,213,DigitalGlobeRecentImagery,7040363,70404,135,Vietnam,1,Other Tree,No,NA,Natural Forest,Natural Forest
6686453,116895031,108.3720044,15.39018396,FALSE,1,jverjohnson@gmail.com,04:19:00,213,DigitalGlobeRecentImagery,7040363,70404,135,Vietnam,1,Other Tree,No,NA,Natural Forest,Natural Forest
6686453,116895032,108.3720044,15.39031387,FALSE,1,jverjohnson@gmail.com,04:19:00,213,DigitalGlobeRecentImagery,7040363,70404,135,Vietnam,1,Other Tree,No,NA,Natural Forest,Natural Forest
6686453,116895033,108.3720044,15.39044379,FALSE,1,jverjohnson@gmail.com,04:19:00,213,DigitalGlobeRecentImagery,7040363,70404,135,Vietnam,1,Other Tree,No,NA,Natural Forest,Natural Forest
6686453,116895034,108.3720044,15.3905737,FALSE,1,jverjohnson@gmail.com,04:19:00,213,DigitalGlobeRecentImagery,7040363,70404,135,Vietnam,1,Other Tree,No,NA,Natural Forest,Natural Forest
6686453,116895035,108.3720044,15.39070362,FALSE,1,jverjohnson@gmail.com,04:19:00,213,DigitalGlobeRecentImagery,7040363,70404,135,Vietnam,1,Other Tree,No,NA,Natural Forest,Natural Forest
6686453,116895036,108.3721392,15.39005404,FALSE,1,jverjohnson@gmail.com,04:19:00,213,DigitalGlobeRecentImagery,7040363,70404,135,Vietnam,1,Other Tree,No,NA,Natural Forest,Natural Forest
6686453,116895037,108.3721392,15.39018396,FALSE,1,jverjohnson@gmail.com,04:19:00,213,DigitalGlobeRecentImagery,7040363,70404,135,Vietnam,1,Other Tree,No,NA,Natural Forest,Natural Forest
6686453,116895038,108.3721392,15.39031387,FALSE,1,jverjohnson@gmail.com,04:19:00,213,DigitalGlobeRecentImagery,7040363,70404,135,Vietnam,1,Other Tree,No,NA,Natural Forest,Natural Forest
6686453,116895039,108.3721392,15.39044379,FALSE,1,jverjohnson@gmail.com,04:19:00,213,DigitalGlobeRecentImagery,7040363,70404,135,Vietnam,1,Other Tree,No,NA,Natural Forest,Natural Forest
6686453,116895040,108.3721392,15.3905737,FALSE,1,jverjohnson@gmail.com,04:19:00,213,DigitalGlobeRecentImagery,7040363,70404,135,Vietnam,1,Other Tree,No,NA,Natural Forest,Natural Forest
6686453,116895041,108.3721392,15.39070362,FALSE,1,jverjohnson@gmail.com,04:19:00,213,DigitalGlobeRecentImagery,7040363,70404,135,Vietnam,1,Other Tree,No,NA,Natural Forest,Natural Forest
6686453,116895042,108.3722739,15.39018396,FALSE,1,jverjohnson@gmail.com,04:19:00,213,DigitalGlobeRecentImagery,7040363,70404,135,Vietnam,1,Other Tree,No,NA,Natural Forest,Natural Forest
6686453,116895043,108.3722739,15.39031387,FALSE,1,jverjohnson@gmail.com,04:19:00,213,DigitalGlobeRecentImagery,7040363,70404,135,Vietnam,1,Other Tree,No,NA,Natural Forest,Natural Forest
