PLOT_ID,SAMPLE_ID,LON,LAT,FLAGGED,ANALYSES,USER_ID,COLLECTION_TIME,ANALYSIS_DURATION,IMAGERY_TITLE,PL_PLOTID,PL_PACKETID,PL_ORIGID,PL_COUNTRY,PL_STRATUM,LAND COVER,UNDERSTORY PRESENT?,UNDERSTORY COVER,LAND USE,LAND USE YEAR 2000
66114504,203469151,124.818754731768436,11.1939578981022212,false,1,ryanjthomas@fs.fed.us,2019-06-10 15:15:53.359727,322.4,DigitalGlobeRecentImagery,6083201,60833,20867,Philippines,3,Other Tree,No,,Natural Forest,Other
66114504,203469152,124.818754731768436,11.1940900818826865,false,1,ryanjthomas@fs.fed.us,2019-06-10 15:15:53.359727,322.4,DigitalGlobeRecentImagery,6083201,60833,20867,Philippines,3,Other Tree,No,,Natural Forest,Other
66114504,203469153,124.818889479061085,11.1938257142614024,false,1,ryanjthomas@fs.fed.us,2019-06-10 15:15:53.359727,322.4,DigitalGlobeRecentImagery,6083201,60833,20867,Philippines,3,Other Shrub,No,,Natural Forest,Other
66114504,203469154,124.818889479061085,11.1939578981022212,false,1,ryanjthomas@fs.fed.us,2019-06-10 15:15:53.359727,322.4,DigitalGlobeRecentImagery,6083201,60833,20867,Philippines,3,Other Tree,No,,Natural Forest,Other
66114504,203469155,124.818889479061085,11.1940900818826865,false,1,ryanjthomas@fs.fed.us,2019-06-10 15:15:53.359727,322.4,DigitalGlobeRecentImagery,6083201,60833,20867,Philippines,3,Other Tree,No,,Natural Forest,Other
66114504,203469156,124.818889479061085,11.1942222656027965,false,1,ryanjthomas@fs.fed.us,2019-06-10 15:15:53.359727,322.4,DigitalGlobeRecentImagery,6083201,60833,20867,Philippines,3,Other Tree,No,,Natural Forest,Other
66114504,203469157,124.81902422635369,11.1936935303602283,false,1,ryanjthomas@fs.fed.us,2019-06-10 15:15:53.359727,322.4,DigitalGlobeRecentImagery,6083201,60833,20867,Philippines,3,Other Tree,No,,Natural Forest,Other
66114504,203469158,124.81902422635369,11.1938257142614024,false,1,ryanjthomas@fs.fed.us,2019-06-10 15:15:53.359727,322.4,DigitalGlobeRecentImagery,6083201,60833,20867,Philippines,3,Other Tree,No,,Natural Forest,Other
66114504,203469159,124.81902422635369,11.1939578981022212,false,1,ryanjthomas@fs.fed.us,2019-06-10 15:15:53.359727,322.4,DigitalGlobeRecentImagery,6083201,60833,20867,Philippines,3,Other Tree,No,,Natural Forest,Other
66114504,203469160,124.81902422635369,11.1940900818826865,false,1,ryanjthomas@fs.fed.us,2019-06-10 15:15:53.359727,322.4,DigitalGlobeRecentImagery,6083201,60833,20867,Philippines,3,Other Tree,No,,Natural Forest,Other
66114504,203469161,124.81902422635369,11.1942222656027965,false,1,ryanjthomas@fs.fed.us,2019-06-10 15:15:53.359727,322.4,DigitalGlobeRecentImagery,6083201,60833,20867,Philippines,3,Other Shrub,No,,Natural Forest,Other
