PLOT_ID,SAMPLE_ID,LON,LAT,FLAGGED,ANALYSES,USER_ID,ANALYSIS_DURATION,IMAGERY_TITLE,PL_PLOTID,PL_PACKETID,PL_ORIGID,PL_COUNTRY,PL_STRATUM,LAND_COVER,UNDERSTORY_PRESENT,UNDERSTORY_COVER,LAND_USE,LAND_USE_YEAR_2000
66135796,203746051,104.8315381,16.88081053,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746052,104.8315381,16.88093947,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746053,104.8316729,16.88068159,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746054,104.8316729,16.88081053,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746055,104.8316729,16.88093947,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746056,104.8316729,16.88106841,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746057,104.8318076,16.88055265,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746058,104.8318076,16.88068159,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746059,104.8318076,16.88081053,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746060,104.8318076,16.88093947,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746061,104.8318076,16.88106841,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746062,104.8318076,16.88119735,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746063,104.8319424,16.88055265,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746064,104.8319424,16.88068159,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746065,104.8319424,16.88081053,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746066,104.8319424,16.88093947,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746067,104.8319424,16.88106841,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746068,104.8319424,16.88119735,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746069,104.8320771,16.88068159,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746070,104.8320771,16.88081053,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746071,104.8320771,16.88093947,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746072,104.8320771,16.88106841,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746073,104.8322119,16.88081053,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135796,203746074,104.8322119,16.88093947,FALSE,1,ryanjthomas@fs.fed.us,157.8,DigitalGlobeRecentImagery,4180003,41801,742,Laos,3,Other_Crop,No,,Other_LAND_USE,Natural_Forest
66135797,203746075,106.2332881,15.11030996,FALSE,1,ryanjthomas@fs.fed.us,354.3,DigitalGlobeRecentImagery,4180004,41801,880,Laos,3,Coffee,No,,Other_LAND_USE,Other_LAND_USE_YEAR_2000
66135797,203746076,106.2332881,15.11044004,FALSE,1,ryanjthomas@fs.fed.us,354.3,DigitalGlobeRecentImagery,4180004,41801,880,Laos,3,Coffee,No,,Other_LAND_USE,Other_LAND_USE_YEAR_2000
66135797,203746077,106.2334229,15.11017987,FALSE,1,ryanjthomas@fs.fed.us,354.3,DigitalGlobeRecentImagery,4180004,41801,880,Laos,3,Coffee,No,,Other_LAND_USE,Other_LAND_USE_YEAR_2000
66135797,203746078,106.2334229,15.11030996,FALSE,1,ryanjthomas@fs.fed.us,354.3,DigitalGlobeRecentImagery,4180004,41801,880,Laos,3,Coffee,No,,Other_LAND_USE,Other_LAND_USE_YEAR_2000
66135797,203746079,106.2334229,15.11044004,FALSE,1,ryanjthomas@fs.fed.us,354.3,DigitalGlobeRecentImagery,4180004,41801,880,Laos,3,Coffee,No,,Other_LAND_USE,Other_LAND_USE_YEAR_2000
