PLOT_ID,SAMPLE_ID,LON,LAT,FLAGGED,ANALYSES,USER_ID,ANALYSIS_DURATION,IMAGERY_TITLE,PL_PLOTID,PL_PACKETID,PL_ORIGID,PL_COUNTRY,PL_STRATUM,LAND_COVER,UNDERSTORY_PRESENT,UNDERSTORY_COVER,LAND_USE,LAND_USE_YEAR_2000
66154267,204640575,97.84553813,15.07055994,FALSE,1,ryanjthomas@fs.fed.us,363.9,DigitalGlobeRecentImagery,1040002,10401,109,Myanmar,3,Other_Tree,No,,Natural_Forest,Natural_Forest
66154267,204640576,97.84553813,15.07069006,FALSE,1,ryanjthomas@fs.fed.us,363.9,DigitalGlobeRecentImagery,1040002,10401,109,Myanmar,3,Other_Tree,No,,Natural_Forest,Natural_Forest
66154267,204640577,97.84567288,15.07042983,FALSE,1,ryanjthomas@fs.fed.us,363.9,DigitalGlobeRecentImagery,1040002,10401,109,Myanmar,3,Other_Tree,No,,Natural_Forest,Natural_Forest
66154267,204640578,97.84567288,15.07055994,FALSE,1,ryanjthomas@fs.fed.us,363.9,DigitalGlobeRecentImagery,1040002,10401,109,Myanmar,3,Other_Tree,No,,Natural_Forest,Natural_Forest
66154267,204640579,97.84567288,15.07069006,FALSE,1,ryanjthomas@fs.fed.us,363.9,DigitalGlobeRecentImagery,1040002,10401,109,Myanmar,3,Other_Tree,No,,Natural_Forest,Natural_Forest
66154267,204640580,97.84567288,15.07082017,FALSE,1,ryanjthomas@fs.fed.us,363.9,DigitalGlobeRecentImagery,1040002,10401,109,Myanmar,3,Other_Tree,No,,Natural_Forest,Natural_Forest
66154267,204640581,97.84580763,15.07029972,FALSE,1,ryanjthomas@fs.fed.us,363.9,DigitalGlobeRecentImagery,1040002,10401,109,Myanmar,3,Other_Tree,No,,Natural_Forest,Natural_Forest
66154267,204640582,97.84580763,15.07042983,FALSE,1,ryanjthomas@fs.fed.us,363.9,DigitalGlobeRecentImagery,1040002,10401,109,Myanmar,3,Other_Tree,No,,Natural_Forest,Natural_Forest
66154267,204640583,97.84580763,15.07055994,FALSE,1,ryanjthomas@fs.fed.us,363.9,DigitalGlobeRecentImagery,1040002,10401,109,Myanmar,3,Other_Tree,No,,Natural_Forest,Natural_Forest
66154267,204640584,97.84580763,15.07069006,FALSE,1,ryanjthomas@fs.fed.us,363.9,DigitalGlobeRecentImagery,1040002,10401,109,Myanmar,3,Other_Tree,No,,Natural_Forest,Natural_Forest
66154267,204640585,97.84580763,15.07082017,FALSE,1,ryanjthomas@fs.fed.us,363.9,DigitalGlobeRecentImagery,1040002,10401,109,Myanmar,3,Other_Tree,No,,Natural_Forest,Natural_Forest
66154267,204640586,97.84580763,15.07095028,FALSE,1,ryanjthomas@fs.fed.us,363.9,DigitalGlobeRecentImagery,1040002,10401,109,Myanmar,3,Other_Tree,No,,Natural_Forest,Natural_Forest
66154267,204640587,97.84594237,15.07029972,FALSE,1,ryanjthomas@fs.fed.us,363.9,DigitalGlobeRecentImagery,1040002,10401,109,Myanmar,3,Other_Tree,No,,Natural_Forest,Natural_Forest
66154267,204640588,97.84594237,15.07042983,FALSE,1,ryanjthomas@fs.fed.us,363.9,DigitalGlobeRecentImagery,1040002,10401,109,Myanmar,3,Other_Tree,No,,Natural_Forest,Natural_Forest
66154267,204640589,97.84594237,15.07055994,FALSE,1,ryanjthomas@fs.fed.us,363.9,DigitalGlobeRecentImagery,1040002,10401,109,Myanmar,3,Other_Tree,No,,Natural_Forest,Natural_Forest
66154267,204640590,97.84594237,15.07069006,FALSE,1,ryanjthomas@fs.fed.us,363.9,DigitalGlobeRecentImagery,1040002,10401,109,Myanmar,3,Other_Tree,No,,Natural_Forest,Natural_Forest
66154267,204640591,97.84594237,15.07082017,FALSE,1,ryanjthomas@fs.fed.us,363.9,DigitalGlobeRecentImagery,1040002,10401,109,Myanmar,3,Other_Tree,No,,Natural_Forest,Natural_Forest
