PLOT_ID,SAMPLE_ID,LON,LAT,FLAGGED,ANALYSES,USER_ID,COLLECTION_TIME,ANALYSIS_DURATION,IMAGERY_TITLE,PL_PLOTID,PL_PACKETID,PL_ORIGID,PL_COUNTRY,PL_STRATUM,LAND COVER,UNDERSTORY PRESENT?,UNDERSTORY COVER,LAND USE,LAND USE YEAR 2000
6694635,117008766,104.0971933,13.94688547,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Tree,No,,Natural Forest,Natural Forest
6694635,117008767,104.0971933,13.94701625,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Shrub,No,,Silvopastoral,Natural Forest
6694635,117008768,104.0973281,13.9467547,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Tree,No,,Natural Forest,Natural Forest
6694635,117008769,104.0973281,13.94688547,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Tree,No,,Natural Forest,Natural Forest
6694635,117008770,104.0973281,13.94701625,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Shrub,No,,Silvopastoral,Natural Forest
6694635,117008771,104.0973281,13.94714702,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Shrub,No,,Silvopastoral,Natural Forest
6694635,117008772,104.0974628,13.94662392,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Tree,No,,Natural Forest,Natural Forest
6694635,117008773,104.0974628,13.9467547,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Tree,No,,Natural Forest,Natural Forest
6694635,117008774,104.0974628,13.94688547,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Shrub,No,,Silvopastoral,Natural Forest
6694635,117008775,104.0974628,13.94701625,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Shrub,No,,Silvopastoral,Natural Forest
6694635,117008776,104.0974628,13.94714702,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Shrub,No,,Silvopastoral,Natural Forest
6694635,117008777,104.0974628,13.9472778,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Shrub,No,,Silvopastoral,Natural Forest
6694635,117008778,104.0975976,13.94662392,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Tree,No,,Natural Forest,Natural Forest
6694635,117008779,104.0975976,13.9467547,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Tree,No,,Natural Forest,Natural Forest
6694635,117008780,104.0975976,13.94688547,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Shrub,No,,Silvopastoral,Natural Forest
6694635,117008781,104.0975976,13.94701625,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Shrub,No,,Silvopastoral,Natural Forest
6694635,117008782,104.0975976,13.94714702,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Shrub,No,,Silvopastoral,Natural Forest
6694635,117008783,104.0975976,13.9472778,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Shrub,No,,Silvopastoral,Natural Forest
6694635,117008784,104.0977323,13.9467547,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Shrub,No,,Silvopastoral,Natural Forest
6694635,117008785,104.0977323,13.94688547,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Shrub,No,,Silvopastoral,Natural Forest
6694635,117008786,104.0977323,13.94701625,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Shrub,No,,Silvopastoral,Natural Forest
6694635,117008787,104.0977323,13.94714702,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Shrub,No,,Silvopastoral,Natural Forest
6694635,117008788,104.0978671,13.94688547,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Shrub,No,,Silvopastoral,Natural Forest
6694635,117008789,104.0978671,13.94701625,FALSE,1,nguyenhieuhus@gmail.com,06:29.3,173.1,DigitalGlobeRecentImagery,1160721,11608,415,Cambodia,2,Other Shrub,No,,Silvopastoral,Natural Forest
6694636,117008790,105.863305,12.10487588,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008791,105.863305,12.10500764,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008792,105.8634398,12.10474413,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008793,105.8634398,12.10487588,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008794,105.8634398,12.10500764,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008795,105.8634398,12.10513939,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008796,105.8635745,12.10461238,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008797,105.8635745,12.10474413,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008798,105.8635745,12.10487588,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008799,105.8635745,12.10500764,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008800,105.8635745,12.10513939,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008801,105.8635745,12.10527114,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008802,105.8637093,12.10461238,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008803,105.8637093,12.10474413,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008804,105.8637093,12.10487588,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008805,105.8637093,12.10500764,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008806,105.8637093,12.10513939,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008807,105.8637093,12.10527114,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008808,105.863844,12.10474413,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008809,105.863844,12.10487588,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008810,105.863844,12.10500764,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
6694636,117008811,105.863844,12.10513939,FALSE,1,nguyenhieuhus@gmail.com,04:31.2,163.9,DigitalGlobeRecentImagery,1160720,11608,414,Cambodia,2,Rubber,No,,Plantation,Natural Forest
