PLOT_ID,SAMPLE_ID,LON,LAT,FLAGGED,ANALYSES,USER_ID,COLLECTION_TIME,ANALYSIS_DURATION,IMAGERY_TITLE,PL_PLOTID,PL_PACKETID,PL_ORIGID,PL_COUNTRY,PL_STRATUM,LAND COVER,UNDERSTORY PRESENT?,UNDERSTORY COVER,LAND USE,LAND USE YEAR 2000
66097674,203042217,115.973857131768469,-2.83799713301595702,false,1,nguyenhieuhus@gmail.com,2019-06-05 14:13:36.355289,110.8,DigitalGlobeRecentImagery,3602701,36028,943072,Indonesia,1,Other Tree,No,,Natural Forest,Natural Forest
66097674,203042218,115.973857131768469,-2.83786255098012852,false,1,nguyenhieuhus@gmail.com,2019-06-05 14:13:36.355289,110.8,DigitalGlobeRecentImagery,3602701,36028,943072,Indonesia,1,Other Tree,No,,Natural Forest,Natural Forest
66097674,203042219,115.973991879061089,-2.83813171503612383,false,1,nguyenhieuhus@gmail.com,2019-06-05 14:13:36.355289,110.8,DigitalGlobeRecentImagery,3602701,36028,943072,Indonesia,1,Other Tree,No,,Natural Forest,Natural Forest
66097674,203042220,115.973991879061089,-2.83799713301595702,false,1,nguyenhieuhus@gmail.com,2019-06-05 14:13:36.355289,110.8,DigitalGlobeRecentImagery,3602701,36028,943072,Indonesia,1,Other Tree,No,,Natural Forest,Natural Forest
66097674,203042221,115.973991879061089,-2.83786255098012852,false,1,nguyenhieuhus@gmail.com,2019-06-05 14:13:36.355289,110.8,DigitalGlobeRecentImagery,3602701,36028,943072,Indonesia,1,Other Tree,No,,Natural Forest,Natural Forest
66097674,203042222,115.973991879061089,-2.83772796892863965,false,1,nguyenhieuhus@gmail.com,2019-06-05 14:13:36.355289,110.8,DigitalGlobeRecentImagery,3602701,36028,943072,Indonesia,1,Other Tree,No,,Natural Forest,Natural Forest
66097674,203042223,115.974126626353694,-2.83826629704060451,false,1,nguyenhieuhus@gmail.com,2019-06-05 14:13:36.355289,110.8,DigitalGlobeRecentImagery,3602701,36028,943072,Indonesia,1,Other Tree,No,,Natural Forest,Natural Forest
66097674,203042224,115.974126626353694,-2.83813171503612383,false,1,nguyenhieuhus@gmail.com,2019-06-05 14:13:36.355289,110.8,DigitalGlobeRecentImagery,3602701,36028,943072,Indonesia,1,Other Tree,No,,Natural Forest,Natural Forest
66097674,203042225,115.974126626353694,-2.83799713301595702,false,1,nguyenhieuhus@gmail.com,2019-06-05 14:13:36.355289,110.8,DigitalGlobeRecentImagery,3602701,36028,943072,Indonesia,1,Other Tree,No,,Natural Forest,Natural Forest
66097674,203042226,115.974126626353694,-2.83786255098012852,false,1,nguyenhieuhus@gmail.com,2019-06-05 14:13:36.355289,110.8,DigitalGlobeRecentImagery,3602701,36028,943072,Indonesia,1,Other Tree,No,,Natural Forest,Natural Forest
66097674,203042227,115.974126626353694,-2.83772796892863965,false,1,nguyenhieuhus@gmail.com,2019-06-05 14:13:36.355289,110.8,DigitalGlobeRecentImagery,3602701,36028,943072,Indonesia,1,Other Tree,No,,Natural Forest,Natural Forest
