PLOT_ID,SAMPLE_ID,LON,LAT,FLAGGED,ANALYSES,USER_ID,COLLECTION_TIME,ANALYSIS_DURATION,IMAGERY_TITLE,PL_PLOTID,PL_PACKETID,PL_ORIGID,PL_COUNTRY,PL_STRATUM,LAND COVER,UNDERSTORY PRESENT?,UNDERSTORY COVER,LAND USE,LAND USE YEAR 2000
66112087,203442327,114.7303809,-2.743873626,FALSE,1,hungcfic@gmail.com,02:19.2,293.9,DigitalGlobeWMSImagery,3602801,36029,922683,Indonesia,1,Herbaceous,No,,Agrisiviculture,Natural Forest
66112087,203442328,114.7303809,-2.743739034,FALSE,1,hungcfic@gmail.com,02:19.2,293.9,DigitalGlobeWMSImagery,3602801,36029,922683,Indonesia,1,Herbaceous,No,,Agrisiviculture,Natural Forest
66112087,203442329,114.7305157,-2.744008219,FALSE,1,hungcfic@gmail.com,02:19.2,293.9,DigitalGlobeWMSImagery,3602801,36029,922683,Indonesia,1,Herbaceous,No,,Agrisiviculture,Natural Forest
66112087,203442330,114.7305157,-2.743873626,FALSE,1,hungcfic@gmail.com,02:19.2,293.9,DigitalGlobeWMSImagery,3602801,36029,922683,Indonesia,1,Herbaceous,No,,Agrisiviculture,Natural Forest
66112087,203442331,114.7305157,-2.743739034,FALSE,1,hungcfic@gmail.com,02:19.2,293.9,DigitalGlobeWMSImagery,3602801,36029,922683,Indonesia,1,Herbaceous,No,,Agrisiviculture,Natural Forest
66112087,203442332,114.7305157,-2.743604441,FALSE,1,hungcfic@gmail.com,02:19.2,293.9,DigitalGlobeWMSImagery,3602801,36029,922683,Indonesia,1,Herbaceous,No,,Agrisiviculture,Natural Forest
66112087,203442333,114.7306504,-2.744142812,FALSE,1,hungcfic@gmail.com,02:19.2,293.9,DigitalGlobeWMSImagery,3602801,36029,922683,Indonesia,1,Herbaceous,No,,Agrisiviculture,Natural Forest
66112087,203442334,114.7306504,-2.744008219,FALSE,1,hungcfic@gmail.com,02:19.2,293.9,DigitalGlobeWMSImagery,3602801,36029,922683,Indonesia,1,Herbaceous,No,,Agrisiviculture,Natural Forest
66112087,203442335,114.7306504,-2.743873626,FALSE,1,hungcfic@gmail.com,02:19.2,293.9,DigitalGlobeWMSImagery,3602801,36029,922683,Indonesia,1,Herbaceous,No,,Agrisiviculture,Natural Forest
66112087,203442336,114.7306504,-2.743739034,FALSE,1,hungcfic@gmail.com,02:19.2,293.9,DigitalGlobeWMSImagery,3602801,36029,922683,Indonesia,1,Herbaceous,No,,Agrisiviculture,Natural Forest
