PLOT_ID,SAMPLE_ID,LON,LAT,FLAGGED,ANALYSES,USER_ID,COLLECTION_TIME,ANALYSIS_DURATION,IMAGERY_TITLE,PL_PLOTID,PL_PACKETID,PL_ORIGID,PL_COUNTRY,PL_STRATUM,LAND COVER,UNDERSTORY PRESENT?,UNDERSTORY COVER,LAND USE,LAND USE YEAR 2000
134651002,478787816,100.525049431768451,6.76404277230452955,false,1,ryanjthomas@fs.fed.us,2019-07-09 20:02:41.227489,231.5,DigitalGlobeRecentImagery,7640201,76403,696,Thailand,2,Rubber,No,,Plantation,Forest Commodity
134651002,478787817,100.525049431768451,6.76417658168619873,false,1,ryanjthomas@fs.fed.us,2019-07-09 20:02:41.227489,231.5,DigitalGlobeRecentImagery,7640201,76403,696,Thailand,2,Rubber,No,,Plantation,Forest Commodity
134651002,478787818,100.525184179061071,6.7639089628857878,false,1,ryanjthomas@fs.fed.us,2019-07-09 20:02:41.227489,231.5,DigitalGlobeRecentImagery,7640201,76403,696,Thailand,2,Rubber,No,,Plantation,Forest Commodity
134651002,478787819,100.525184179061071,6.76404277230452955,false,1,ryanjthomas@fs.fed.us,2019-07-09 20:02:41.227489,231.5,DigitalGlobeRecentImagery,7640201,76403,696,Thailand,2,Rubber,No,,Plantation,Forest Commodity
134651002,478787820,100.525184179061071,6.76417658168619873,false,1,ryanjthomas@fs.fed.us,2019-07-09 20:02:41.227489,231.5,DigitalGlobeRecentImagery,7640201,76403,696,Thailand,2,Rubber,No,,Plantation,Forest Commodity
134651002,478787821,100.525184179061071,6.76431039103079534,false,1,ryanjthomas@fs.fed.us,2019-07-09 20:02:41.227489,231.5,DigitalGlobeRecentImagery,7640201,76403,696,Thailand,2,Rubber,No,,Plantation,Forest Commodity
134651002,478787822,100.525318926353691,6.76377515342998592,false,1,ryanjthomas@fs.fed.us,2019-07-09 20:02:41.227489,231.5,DigitalGlobeRecentImagery,7640201,76403,696,Thailand,2,Rubber,No,,Plantation,Forest Commodity
134651002,478787823,100.525318926353691,6.7639089628857878,false,1,ryanjthomas@fs.fed.us,2019-07-09 20:02:41.227489,231.5,DigitalGlobeRecentImagery,7640201,76403,696,Thailand,2,Rubber,No,,Plantation,Forest Commodity
134651002,478787824,100.525318926353691,6.76404277230452955,false,1,ryanjthomas@fs.fed.us,2019-07-09 20:02:41.227489,231.5,DigitalGlobeRecentImagery,7640201,76403,696,Thailand,2,Rubber,No,,Plantation,Forest Commodity
134651002,478787825,100.525318926353691,6.76417658168619873,false,1,ryanjthomas@fs.fed.us,2019-07-09 20:02:41.227489,231.5,DigitalGlobeRecentImagery,7640201,76403,696,Thailand,2,Rubber,No,,Plantation,Forest Commodity
134651002,478787826,100.525318926353691,6.76431039103079534,false,1,ryanjthomas@fs.fed.us,2019-07-09 20:02:41.227489,231.5,DigitalGlobeRecentImagery,7640201,76403,696,Thailand,2,Rubber,No,,Plantation,Forest Commodity
134651002,478787827,100.525318926353691,6.76444420033833183,false,1,ryanjthomas@fs.fed.us,2019-07-09 20:02:41.227489,231.5,DigitalGlobeRecentImagery,7640201,76403,696,Thailand,2,Rubber,No,,Plantation,Forest Commodity
134651002,478787828,100.525453673646311,6.76377515342998592,false,1,ryanjthomas@fs.fed.us,2019-07-09 20:02:41.227489,231.5,DigitalGlobeRecentImagery,7640201,76403,696,Thailand,2,Rubber,No,,Plantation,Forest Commodity
134651002,478787829,100.525453673646311,6.7639089628857878,false,1,ryanjthomas@fs.fed.us,2019-07-09 20:02:41.227489,231.5,DigitalGlobeRecentImagery,7640201,76403,696,Thailand,2,Rubber,No,,Plantation,Forest Commodity
134651002,478787830,100.525453673646311,6.76404277230452955,false,1,ryanjthomas@fs.fed.us,2019-07-09 20:02:41.227489,231.5,DigitalGlobeRecentImagery,7640201,76403,696,Thailand,2,Rubber,No,,Plantation,Forest Commodity
134651002,478787831,100.525453673646311,6.76417658168619873,false,1,ryanjthomas@fs.fed.us,2019-07-09 20:02:41.227489,231.5,DigitalGlobeRecentImagery,7640201,76403,696,Thailand,2,Rubber,No,,Plantation,Forest Commodity
134651002,478787832,100.525453673646311,6.76431039103079534,false,1,ryanjthomas@fs.fed.us,2019-07-09 20:02:41.227489,231.5,DigitalGlobeRecentImagery,7640201,76403,696,Thailand,2,Rubber,No,,Plantation,Forest Commodity
134651002,478787833,100.525453673646311,6.76444420033833183,false,1,ryanjthomas@fs.fed.us,2019-07-09 20:02:41.227489,231.5,DigitalGlobeRecentImagery,7640201,76403,696,Thailand,2,Rubber,No,,Plantation,Forest Commodity
